champion_a_id,champion_a,champion_b_id,champion_b,games_together,pair_win_rate,appearances_a,win_rate_a,appearances_b,win_rate_b,lift,association,win_surplus_pp,pair
32,Amumu,54,Malphite,351,0.5014245014245015,8634,0.4925874449849432,44701,0.49649895975481534,0.7966872900953396,-0.3279145357371011,0.6881299054622203,Amumu + Malphite
40,Janna,360,Samira,350,0.5114285714285715,37879,0.5149819161012699,14475,0.4992055267702936,0.5591920933947433,-0.8385841327806585,0.4334849992789658,Janna + Samira
203,Kindred,777,Yone,350,0.4942857142857143,12940,0.510355486862442,34751,0.47518057034329947,0.6818306452836002,-0.5525146511661783,0.15176856828435503,Kindred + Yone
3,Galio,143,Zyra,350,0.46,21729,0.4927976437019651,16238,0.5027096933119842,0.8689720797993848,-0.2026182711066831,-3.7753668506974645,Galio + Zyra
888,Renata,904,Zaahen,350,0.5228571428571429,5991,0.48456017359372394,44620,0.5074181981174362,1.1469624876579771,0.19781820760936158,2.686795700156286,Renata + Zaahen
44,Taric,222,Jinx,350,0.5571428571428572,9748,0.5257488715633977,42397,0.5093520767978866,0.7418693898226728,-0.430762880064561,3.959238296221501,Taric + Jinx
14,Sion,96,KogMaw,350,0.4714285714285714,29825,0.49243922883487007,8763,0.5188862261782494,1.173126474100173,0.2303585578857059,-3.42341560779883,Sion + KogMaw
110,Varus,268,Azir,350,0.43714285714285717,25038,0.48502276539659717,12786,0.4660566244329736,0.9577314841834593,-0.06230686558241753,-3.8396837771928203,Varus + Azir
75,Nasus,126,Jayce,350,0.4542857142857143,11621,0.48997504517683504,53037,0.48963930840733827,0.4974571163159372,-1.0073559325375063,-3.5521462506372337,Nasus + Jayce
27,Singed,50,Swain,349,0.5759312320916905,15618,0.5153668843641952,26278,0.5171245909125505,0.7449339295023274,-0.4248156207304299,5.968549445331761,Singed + Swain
8,Vladimir,516,Ornn,349,0.5071633237822349,25912,0.4983791293609139,19008,0.4975273569023569,0.6207234090285378,-0.6879775403126357,0.9210080650599584,Vladimir + Ornn
147,Seraphine,432,Bard,349,0.5100286532951289,20251,0.4988889437558639,46456,0.5078784225934218,0.32497293715038655,-1.6216085154065762,0.6644970120486149,Seraphine + Bard
223,TahmKench,246,Qiyana,349,0.4899713467048711,8567,0.48523403758608613,42017,0.5131970392936193,0.849340189498301,-0.2355855771513442,-0.9244191734981588,TahmKench + Qiyana
246,Qiyana,895,Nilah,349,0.5157593123209169,42017,0.5131970392936193,8127,0.5144579795742587,0.8953239083834065,-0.15951838292537102,0.1931802886977918,Qiyana + Nilah
133,Quinn,887,Gwen,349,0.501432664756447,12222,0.520782196039928,29428,0.5025146119342123,0.8500264810133104,-0.2344203084235097,-1.0215739230623133,Quinn + Gwen
82,Mordekaiser,147,Seraphine,349,0.4699140401146132,15710,0.48440483768300446,20251,0.4988889437558639,0.9609766243321678,-0.05742675688544565,-2.1732850604820997,Mordekaiser + Seraphine
200,Belveth,266,Aatrox,349,0.46418338108882523,12189,0.5279350233817376,42502,0.48522422474236504,0.5901440575025046,-0.7608609274026542,-4.239624297322603,Belveth + Aatrox
16,Soraka,115,Ziggs,349,0.4871060171919771,21485,0.5057947405166395,15617,0.5081641800601908,0.9111765075708523,-0.13419754367972864,-1.9873443096438126,Soraka + Ziggs
96,KogMaw,432,Bard,349,0.5616045845272206,8763,0.5188862261782494,46456,0.5078784225934218,0.7510015919471047,-0.41311212896970734,4.822226014138509,KogMaw + Bard
83,Yorick,555,Pyke,348,0.5229885057471264,10344,0.4902358855375097,28251,0.4989557891756044,1.0431985201271237,0.06101372808771119,2.839266839056936,Yorick + Pyke
83,Yorick,89,Leona,348,0.4942528735632184,10344,0.4902358855375097,30479,0.5012959742773713,0.9669412182850936,-0.04849990597761194,-0.1513056344222108,Yorick + Leona
56,Nocturne,245,Ekko,348,0.5028735632183908,12166,0.4983560743054414,47481,0.5046018407362945,0.5277419653845774,-0.9220953854799006,0.13946056975228105,Nocturne + Ekko
107,Rengar,268,Azir,348,0.47413793103448276,24167,0.5050275168618363,12786,0.4660566244329736,0.9865789776546456,-0.01949354864204043,-1.1404139612922193,Rengar + Azir
7,Leblanc,8,Vladimir,348,0.5,23079,0.4986784522726288,25912,0.4983791293609139,0.5097666001662197,-0.9720912436007851,0.14712091832286278,Leblanc + Vladimir
26,Zilean,98,Shen,348,0.5316091954022989,18221,0.5147906262005378,20028,0.5110345516277212,0.835371219001482,-0.25951065562307823,1.8696606488169398,Zilean + Shen
3,Galio,150,Gnar,348,0.45977011494252873,21729,0.4927976437019651,14043,0.4903510645873389,0.999055611613367,-0.001363108195200635,-3.1804239202123274,Galio + Gnar
150,Gnar,161,Velkoz,348,0.49137931034482757,14043,0.4903510645873389,21476,0.5132706276774074,1.0108250784478883,0.015533362928745098,-1.0431535787545576,Gnar + Velkoz
2,Olaf,29,Twitch,348,0.5086206896551724,12484,0.5148990708106376,26254,0.4982097966024225,0.9301223033297048,-0.10450766382139766,0.20662559486424037,Olaf + Twitch
68,Rumble,904,Zaahen,348,0.5517241379310345,21010,0.5139933365064255,44620,0.5074181981174362,0.32518737848895246,-1.6206568317695182,4.101837061910363,Rumble + Zaahen
84,Akali,113,Sejuani,348,0.4339080459770115,40501,0.4955186291696501,8375,0.4808358208955224,0.8987496560799862,-0.15400878140418153,-5.4269179055574766,Akali + Sejuani
10,Kayle,910,Hwei,348,0.514367816091954,22642,0.5056532108470984,21700,0.49995391705069125,0.6204614156555026,-0.6885865979455046,1.1564252143059228,Kayle + Hwei
104,Graves,221,Zeri,348,0.45689655172413796,19168,0.4912353923205342,18195,0.4894751305303655,0.8740986282441057,-0.1941320205954215,-3.3458709701311875,Graves + Zeri
3,Galio,498,Xayah,348,0.4482758620689655,21729,0.4927976437019651,15433,0.5103349964362082,0.9090739294943634,-0.13753047001928698,-5.329045800012111,Galio + Xayah
236,Lucian,901,Smolder,348,0.39655172413793105,47458,0.49201399131863965,45511,0.4903649667113445,0.14114434708368492,-2.8247567457501086,-9.463775487706105,Lucian + Smolder
64,LeeSin,429,Kalista,347,0.4322766570605187,40552,0.5024906293154469,6885,0.4885984023238925,1.088737814671692,0.12265657204012269,-6.326785875915098,LeeSin + Kalista
31,Chogath,154,Zac,347,0.49279538904899134,21824,0.4939057917888563,20608,0.5094623447204969,0.6758795892976677,-0.5651618474868638,-0.8888679205685257,Chogath + Zac
114,Fiora,427,Ivern,347,0.5187319884726225,24772,0.5139673825286614,11646,0.5251588528250043,1.0536628622849766,0.0754133254995788,-0.08311292042103569,Fiora + Ivern
526,Rell,875,Sett,347,0.4697406340057637,25921,0.49805177269395473,16460,0.4879708383961118,0.7124558342356528,-0.48912751188629644,-2.327067153926954,Rell + Sett
23,Tryndamere,555,Pyke,347,0.5043227665706052,11563,0.4984865519328894,28251,0.4989557891756044,0.9305402850033087,-0.10385948601461481,0.5601596016358235,Tryndamere + Pyke
19,Warwick,42,Corki,347,0.4812680115273775,13498,0.49925914950363015,27809,0.48656909633571865,0.8098129813513525,-0.3043393251983648,-1.1646111392296876,Warwick + Corki
222,Jinx,420,Illaoi,347,0.547550432276657,42397,0.5093520767978866,6825,0.4949450549450549,1.0505137648397784,0.07109506571013459,4.540186640518618,Jinx + Illaoi
60,Elise,240,Kled,347,0.5360230547550432,27633,0.512611732349003,9960,0.5233935742971888,1.1044655006956499,0.14334835508736096,1.8020401431947275,Elise + Kled
42,Corki,203,Kindred,347,0.5273775216138329,27809,0.48656909633571865,12940,0.510355486862442,0.8447338193416195,-0.24343128368493744,2.891523001475255,Corki + Kindred
141,Kayn,875,Sett,347,0.4409221902017291,17598,0.4886918968064553,16460,0.4879708383961118,1.0494128696000884,0.06958238786482551,-4.740917739955441,Kayn + Sett
30,Karthus,110,Varus,347,0.4783861671469741,15297,0.5093155520690331,25038,0.48502276539659717,0.7936584205304662,-0.3334098696823414,-1.878299158584107,Karthus + Varus
86,Garen,876,Lillia,347,0.49279538904899134,23529,0.5009137659909049,11020,0.5013611615245009,1.172342382597866,0.22939397039106407,-0.8342074708711511,Garen + Lillia
133,Quinn,555,Pyke,347,0.484149855907781,12222,0.520782196039928,28251,0.4989557891756044,0.8803663324736751,-0.18382412105954604,-2.571913669998521,Quinn + Pyke
32,Amumu,103,Ahri,347,0.5043227665706052,8634,0.4925874449849432,36076,0.5071238496507373,0.9759085155799189,-0.035182183067703196,0.4467119252764884,Amumu + Ahri
2,Olaf,99,Lux,347,0.4956772334293948,12484,0.5148990708106376,24743,0.49052257204057714,0.984086819424543,-0.023142494335126038,-0.7033587996212509,Olaf + Lux
18,Tristana,223,TahmKench,347,0.4668587896253602,39700,0.5080856423173804,8567,0.48523403758608613,0.8937586468373899,-0.1620428004149008,-2.9801050326373035,Tristana + TahmKench
200,Belveth,526,Rell,347,0.515850144092219,12189,0.5279350233817376,25921,0.49805177269395473,0.9620988622133765,-0.05574294652955252,0.2856746054372805,Belveth + Rell
3,Galio,99,Lux,347,0.5072046109510087,21729,0.4927976437019651,24743,0.49052257204057714,0.565389104592756,-0.8226840131003991,1.5544503079737537,Galio + Lux
200,Belveth,893,Aurora,347,0.5302593659942363,12189,0.5279350233817376,22162,0.49106578828625574,1.1252849294934089,0.1702903475048959,2.0758960160239592,Belveth + Aurora
57,Maokai,904,Zaahen,347,0.5129682997118156,7871,0.4996823783509084,44620,0.5074181981174362,0.8655258672722482,-0.20835115799015308,0.9418011477643318,Maokai + Zaahen
36,DrMundo,897,KSante,346,0.42196531791907516,32220,0.493699565487275,24547,0.47341834032672014,0.3832323792786369,-1.383708635454046,-6.159363498792242,DrMundo + KSante
120,Hecarim,875,Sett,346,0.49710982658959535,20821,0.5034340329475049,16460,0.4879708383961118,0.8844122291477965,-0.17720912083125434,0.14073909177870214,Hecarim + Sett
134,Syndra,420,Illaoi,346,0.5491329479768786,47966,0.513738898386357,6825,0.4949450549450549,0.9258699637517966,-0.1111185102830348,4.4790971311172605,Syndra + Illaoi
20,Nunu,163,Taliyah,346,0.5520231213872833,19566,0.5255545333742205,24151,0.5012628876651071,0.6414295846975555,-0.6406371980580223,3.861441086761941,Nunu + Taliyah
25,Morgana,421,RekSai,346,0.5491329479768786,17559,0.4961558175294721,18293,0.5201989832176243,0.9436293511444389,-0.08370780126551576,4.095554760333043,Morgana + RekSai
115,Ziggs,164,Camille,346,0.5028901734104047,15617,0.5081641800601908,17258,0.51141499594391,1.124600000090532,0.16941195210749385,-0.689941459164578,Ziggs + Camille
69,Cassiopeia,147,Seraphine,346,0.569364161849711,19268,0.507525430766037,20251,0.4988889437558639,0.7767889568846414,-0.3644054038637918,6.615697458876046,Cassiopeia + Seraphine
105,Fizz,875,Sett,346,0.4653179190751445,15675,0.4925677830940989,16460,0.4879708383961118,1.1747589807391559,0.2323647968246375,-2.49513916699608,Fizz + Sett
164,Camille,166,Akshan,346,0.5057803468208093,17258,0.51141499594391,21787,0.5088355441318217,0.8061173269111781,-0.3109382627913366,-0.43449232170565955,Camille + Akshan
5,XinZhao,27,Singed,346,0.5346820809248555,18899,0.4894967987724218,15618,0.5153668843641952,1.0268852378772193,0.03827495867973471,3.225023935654703,XinZhao + Singed
14,Sion,427,Ivern,346,0.4479768786127168,29825,0.49243922883487007,11646,0.5251588528250043,0.8726275418215392,-0.1965620861943834,-6.082216221722042,Sion + Ivern
53,Blitzcrank,62,MonkeyKing,346,0.49710982658959535,22333,0.4964850221645099,15534,0.48313377108278616,0.8736868264424901,-0.19481185738708326,0.7300429965947319,Blitzcrank + MonkeyKing
25,Morgana,40,Janna,346,0.5202312138728323,17559,0.4961558175294721,37879,0.5149819161012699,0.45570927744885614,-1.13381435326364,1.466234705746139,Morgana + Janna
30,Karthus,164,Camille,345,0.5130434782608696,15297,0.5093155520690331,17258,0.51141499594391,1.1448073764676692,0.19510487308832955,0.267820425439802,Karthus + Camille
50,Swain,150,Gnar,345,0.5797101449275363,26278,0.5171245909125505,14043,0.4903510645873389,0.8189868833657523,-0.28808774858239256,7.597231717759156,Swain + Gnar
23,Tryndamere,121,Khazix,345,0.4985507246376812,11563,0.4984865519328894,29200,0.5002054794520548,0.8951086898574694,-0.15986522055765875,-0.07952910547909253,Tryndamere + Khazix
57,Maokai,266,Aatrox,345,0.45217391304347826,7871,0.4996823783509084,42502,0.48522422474236504,0.9034203542618345,-0.1465306765051067,-4.027938850315843,Maokai + Aatrox
15,Sivir,44,Taric,345,0.5681159420289855,33346,0.5105859773286151,9748,0.5257488715633977,0.9297579148073096,-0.10507297067913635,4.994851758297914,Sivir + Taric
8,Vladimir,163,Taliyah,345,0.5304347826086957,25912,0.4983791293609139,24151,0.5012628876651071,0.48293991074909487,-1.0500844003547802,3.061377409568522,Vladimir + Taliyah
34,Anivia,62,MonkeyKing,345,0.5014492753623189,19987,0.5208385450542853,15534,0.48313377108278616,0.9734154546921315,-0.038872414753484436,-0.053688270621687906,Anivia + MonkeyKing
69,Cassiopeia,106,Volibear,345,0.4666666666666667,19268,0.507525430766037,20719,0.4998793378058787,0.7570485332952959,-0.4015423026023887,-3.703571761929114,Cassiopeia + Volibear
82,Mordekaiser,101,Xerath,345,0.4608695652173913,15710,0.48440483768300446,19851,0.49302302151025135,0.9691044237558353,-0.04527596638030615,-2.7844364379236595,Mordekaiser + Xerath
119,Draven,235,Senna,345,0.5246376811594203,26578,0.50545564000301,21348,0.5033726812816189,0.5326594780934973,-0.9087145623967743,2.0223520517105853,Draven + Senna
233,Briar,799,Ambessa,345,0.46956521739130436,10500,0.49723809523809526,53918,0.4855335880410995,0.5338338111311887,-0.9055374113510736,-2.182062424829301,Briar + Ambessa
103,Ahri,876,Lillia,345,0.48405797101449277,36076,0.5071238496507373,11020,0.5013611615245009,0.7602022972675753,-0.3955447099774986,-2.018453457312641,Ahri + Lillia
8,Vladimir,19,Warwick,345,0.518840579710145,25912,0.4983791293609139,13498,0.49925914950363015,0.8640896269448355,-0.21074713244928775,2.0021440277872946,Vladimir + Warwick
420,Illaoi,901,Smolder,345,0.4811594202898551,6825,0.4949450549450549,45511,0.4903649667113445,0.9729938976231082,-0.03949733807880414,-1.1495590538344647,Illaoi + Smolder
131,Diana,141,Kayn,345,0.4927536231884058,51789,0.5078684662766224,17598,0.4886918968064553,0.331610529301813,-1.5924382788548406,-0.5526558353133038,Diana + Kayn
25,Morgana,166,Akshan,345,0.4666666666666667,17559,0.4961558175294721,21787,0.5088355441318217,0.7900088167822676,-0.3400593405127175,-3.582901416398021,Morgana + Akshan
25,Morgana,120,Hecarim,344,0.5494186046511628,17559,0.4961558175294721,20821,0.5034340329475049,0.8242655233651269,-0.2788189425082317,4.9623679412674315,Morgana + Hecarim
20,Nunu,34,Anivia,344,0.5348837209302325,19566,0.5255545333742205,19987,0.5208385450542853,0.7705819576959921,-0.37597968756527195,1.16871817159796,Nunu + Anivia
84,Akali,133,Quinn,344,0.5174418604651163,40501,0.4955186291696501,12222,0.520782196039928,0.6087801343644587,-0.7160068131179967,0.9291447860327207,Akali + Quinn
56,Nocturne,110,Varus,344,0.5203488372093024,12166,0.4983560743054414,25038,0.48502276539659717,0.989284149345666,-0.015543133080793125,2.865941735828309,Nocturne + Varus
122,Darius,427,Ivern,344,0.5058139534883721,25419,0.4979739564892403,11646,0.5251588528250043,1.0179659489136215,0.02568930389389287,-0.5752451168750228,Darius + Ivern
12,Alistar,28,Evelynn,344,0.5087209302325582,29237,0.5009063857440914,9258,0.5039965435299201,1.1133161619642684,0.15486335056496237,0.6269465595552415,Alistar + Evelynn
60,Elise,79,Gragas,344,0.49709302325581395,27633,0.512611732349003,16380,0.4927960927960928,0.6657735899729169,-0.5868964523617296,-0.5610889316733925,Elise + Gragas
35,Shaco,136,AurelionSol,344,0.49127906976744184,22431,0.5104097008604164,13119,0.5148258251391112,1.024045210046944,0.03427940954760618,-2.133869323232196,Shaco + AurelionSol
16,Soraka,79,Gragas,344,0.48546511627906974,21485,0.5057947405166395,16380,0.4927960927960928,0.8562867866754299,-0.2238340314139093,-1.3830300377296434,Soraka + Gragas
28,Evelynn,266,Aatrox,344,0.5436046511627907,9258,0.5039965435299201,42502,0.48522422474236504,0.7658468925544519,-0.38487209624985574,4.899426702664811,Evelynn + Aatrox
115,Ziggs,201,Braum,344,0.5145348837209303,15617,0.5081641800601908,36005,0.5091515067351756,0.5359300048835113,-0.8998835050280217,0.5877040323247096,Ziggs + Braum
99,Lux,133,Quinn,344,0.5813953488372093,24743,0.49052257204057714,12222,0.520782196039928,0.9964921077433999,-0.005069715979122873,7.574296479695675,Lux + Quinn
31,Chogath,887,Gwen,344,0.47093023255813954,21824,0.4939057917888563,29428,0.5025146119342123,0.4692166317154807,-1.0916739432681923,-2.7279969303394767,Chogath + Gwen
4,TwistedFate,26,Zilean,343,0.5160349854227405,18786,0.5118705418928989,18221,0.5147906262005378,0.8778041895250708,-0.18802893907506543,0.2704401376022125,TwistedFate + Zilean
40,Janna,78,Poppy,343,0.5131195335276968,37879,0.5149819161012699,21791,0.5094304988297921,0.3640227360309821,-1.4578995342029972,0.09133260621658756,Janna + Poppy
45,Veigar,98,Shen,343,0.5306122448979592,16367,0.5065069957841999,20028,0.5110345516277212,0.9166372674882525,-0.1255771526973866,2.184147119199864,Veigar + Shen
27,Singed,163,Taliyah,343,0.5131195335276968,15618,0.5153668843641952,24151,0.5012628876651071,0.7966061207329294,-0.32806153017758116,0.4804647513045657,Singed + Taliyah
154,Zac,875,Sett,343,0.48104956268221577,20608,0.5094623447204969,16460,0.4879708383961118,0.8858057576998257,-0.17493772017712794,-1.7667028876088564,Zac + Sett
25,Morgana,154,Zac,343,0.46647230320699706,17559,0.4961558175294721,20608,0.5094623447204969,0.8303640737934467,-0.26818406891947877,-3.6336777917987395,Morgana + Zac
57,Maokai,222,Jinx,343,0.5335276967930029,7871,0.4996823783509084,42397,0.5093520767978866,0.9004075664784127,-0.15134991451131258,2.9010469218605395,Maokai + Jinx
68,Rumble,147,Seraphine,343,0.5247813411078717,21010,0.5139933365064255,20251,0.4988889437558639,0.7062064004877765,-0.5018381983011352,1.834020097672695,Rumble + Seraphine
143,Zyra,555,Pyke,343,0.5597667638483965,16238,0.5027096933119842,28251,0.4989557891756044,0.654994741266561,-0.6104447711061438,5.893402260460223,Zyra + Pyke
19,Warwick,526,Rell,343,0.46647230320699706,13498,0.49925914950363015,25921,0.49805177269395473,0.8587821314142737,-0.21963592137605428,-3.2183157891795378,Warwick + Rell
99,Lux,240,Kled,343,0.5364431486880467,24743,0.49052257204057714,9960,0.5233935742971888,1.2192492071507142,0.28599303422319233,2.9485075519163684,Lux + Kled
69,Cassiopeia,103,Ahri,343,0.5247813411078717,19268,0.507525430766037,36076,0.5071238496507373,0.43226409114907305,-1.210015100598675,1.745670089948459,Cassiopeia + Ahri
4,TwistedFate,203,Kindred,343,0.4839650145772595,18786,0.5118705418928989,12940,0.510355486862442,1.2360486968575204,0.3057355825067809,-2.714799980041105,TwistedFate + Kindred
22,Ashe,32,Amumu,343,0.4897959183673469,38326,0.5065229870062099,8634,0.4925874449849432,0.9080267354164414,-0.13919331886359648,-0.9759297628229635,Ashe + Amumu
360,Samira,516,Ornn,343,0.5247813411078717,14475,0.4992055267702936,19008,0.4975273569023569,1.0920667381936813,0.12706102468174998,2.641489927154639,Samira + Ornn
20,Nunu,90,Malzahar,343,0.48104956268221577,19566,0.5255545333742205,18755,0.4895227939216209,0.8188136194449138,-0.2883929957719767,-2.6489100965704893,Nunu + Malzahar
26,Zilean,875,Sett,342,0.5087719298245614,18221,0.5147906262005378,16460,0.4879708383961118,0.9989278523978882,-0.0015476118111417887,0.7391197526236626,Zilean + Sett
122,Darius,421,RekSai,342,0.5584795321637427,25419,0.4979739564892403,18293,0.5201989832176243,0.6443068756822771,-0.6341801044120537,4.939306231031038,Darius + RekSai
136,AurelionSol,887,Gwen,342,0.5058479532163743,13119,0.5148258251391112,29428,0.5025146119342123,0.7760231586557086,-0.3658283878625838,-0.2822265320287509,AurelionSol + Gwen
81,Ezreal,223,TahmKench,342,0.38596491228070173,46856,0.4734505719651699,8567,0.48523403758608613,0.7463493922374947,-0.4220769302990987,-9.337739249492627,Ezreal + TahmKench
84,Akali,163,Taliyah,342,0.5672514619883041,40501,0.4955186291696501,24151,0.5012628876651071,0.30629174851843316,-1.7070215935459425,6.886070357092555,Akali + Taliyah
83,Yorick,497,Rakan,342,0.4590643274853801,10344,0.4902358855375097,30072,0.5008978451715882,0.9631309451284434,-0.05419613789370858,-3.6502537869168847,Yorick + Rakan
143,Zyra,887,Gwen,342,0.5175438596491229,16238,0.5027096933119842,29428,0.5025146119342123,0.6269643932999286,-0.6735445833884133,1.4931707026024643,Zyra + Gwen
497,Rakan,876,Lillia,342,0.5087719298245614,30072,0.5008978451715882,11020,0.5013611615245009,0.9040495913256461,-0.14552618154197405,0.7642426476516917,Rakan + Lillia
58,Renekton,427,Ivern,342,0.5058479532163743,26216,0.4843225511138236,11646,0.5251588528250043,0.9812799998490723,-0.027263239018017027,0.11072512469604279,Renekton + Ivern
6,Urgot,45,Veigar,342,0.5263157894736842,15558,0.51491194240905,16367,0.5065069957841999,1.17655792059078,0.23457234452500306,1.5606320377059224,Urgot + Veigar
37,Sona,127,Lissandra,342,0.5146198830409356,28986,0.5110398123231905,10472,0.5014323911382735,0.9870024711489759,-0.018874398138911445,0.8383781310203675,Sona + Lissandra
3,Galio,875,Sett,342,0.45321637426900585,21729,0.4927976437019651,16460,0.4879708383961118,0.8376577108261732,-0.25556725403390906,-3.716786678003259,Galio + Sett
17,Teemo,42,Corki,342,0.5029239766081871,12762,0.49686569503212663,27809,0.48656909633571865,0.8441741496662124,-0.24438744317925906,1.1206580924264464,Teemo + Corki
238,Zed,429,Kalista,342,0.5,49101,0.506710657624081,6885,0.4885984023238925,0.8862206791842824,-0.17426210364402892,0.23454700260132633,Zed + Kalista
29,Twitch,77,Udyr,342,0.49122807017543857,26254,0.4982097966024225,12068,0.5012429565793834,0.9455954613251604,-0.08070498401171992,-0.8498306415464396,Twitch + Udyr
27,Singed,161,Velkoz,342,0.5175438596491229,15618,0.5153668843641952,21476,0.5132706276774074,0.8932177558925053,-0.16291616472624354,0.3225103628321513,Singed + Velkoz
10,Kayle,31,Chogath,342,0.5584795321637427,22642,0.5056532108470984,21824,0.4939057917888563,0.6062992379666574,-0.7218980857133035,5.8700030845765365,Kayle + Chogath
126,Jayce,203,Kindred,342,0.5116959064327485,53037,0.48963930840733827,12940,0.510355486862442,0.43653888471140806,-1.1958179272142266,1.1698508797858387,Jayce + Kindred
28,Evelynn,166,Akshan,341,0.5454545454545454,9258,0.5039965435299201,21787,0.5088355441318217,1.480982151443804,0.566554253605371,3.9038501623674504,Evelynn + Akshan
9,FiddleSticks,64,LeeSin,341,0.5835777126099707,16253,0.5176890420230111,40552,0.5024906293154469,0.4532299707948359,-1.1416848292994903,7.348787694074177,FiddleSticks + LeeSin
38,Kassadin,56,Nocturne,341,0.5219941348973607,20926,0.5142406575551945,12166,0.4983560743054414,1.1733576285953138,0.23064280054860264,1.5695768967042723,Kassadin + Nocturne
234,Viego,420,Illaoi,341,0.44868035190615835,43775,0.4845231296402056,6825,0.4949450549450549,0.9998517795168851,-0.00021385280502263582,-4.1053740386471915,Viego + Illaoi
5,XinZhao,98,Shen,341,0.5219941348973607,18899,0.4894967987724218,20028,0.5110345516277212,0.7892017263983235,-0.3415339828913041,2.1728459697289204,XinZhao + Shen
44,Taric,800,Mel,341,0.4809384164222874,9748,0.5257488715633977,39452,0.4637534218797526,0.7767475451852047,-0.3644823179927442,-1.3812730299287757,Taric + Mel
59,JarvanIV,76,Nidalee,341,0.5043988269794721,39630,0.5032551097653293,23774,0.5143013375956927,0.3170575531243713,-1.657183348937179,-0.4379396701038818,JarvanIV + Nidalee
50,Swain,427,Ivern,341,0.530791788856305,26278,0.5171245909125505,11646,0.5251588528250043,0.9761023093974901,-0.03489572422546112,0.9650066987527572,Swain + Ivern
3,Galio,161,Velkoz,341,0.4868035190615836,21729,0.4927976437019651,21476,0.5132706276774074,0.6401345958861455,-0.643552814147184,-1.6230616628102656,Galio + Velkoz
44,Taric,81,Ezreal,341,0.4604105571847507,9748,0.5257488715633977,46856,0.4734505719651699,0.6540089668910427,-0.6126176787350209,-3.9189164579533085,Taric + Ezreal
21,MissFortune,72,Skarner,341,0.46920821114369504,56217,0.5084227191063202,4963,0.48156357042111625,1.0706622571251607,0.09850345038117889,-2.578493362002321,MissFortune + Skarner
13,Ryze,85,Kennen,341,0.4838709677419355,30961,0.48670908562384935,16272,0.522984267453294,0.5929369558943648,-0.7540493767159204,-2.0975708796636128,Ryze + Kennen
105,Fizz,516,Ornn,341,0.5425219941348973,15675,0.4925677830940989,19008,0.4975273569023569,1.0025832890306574,0.003722092720307628,4.747442413666947,Fizz + Ornn
19,Warwick,235,Senna,341,0.5249266862170088,13498,0.49925914950363015,21348,0.5033726812816189,1.0366635208630413,0.051947701716223885,2.361077082438423,Warwick + Senna
48,Trundle,111,Nautilus,341,0.4868035190615836,7135,0.4772249474421864,51925,0.4958883004333173,0.8062949722306477,-0.31062036888466105,0.02468951238317474,Trundle + Nautilus
9,FiddleSticks,234,Viego,340,0.5088235294117647,16253,0.5176890420230111,43775,0.4845231296402056,0.41862897305292107,-1.2562559318047672,0.7717443580156358,FiddleSticks + Viego
19,Warwick,142,Zoe,340,0.4970588235294118,13498,0.49925914950363015,23806,0.5157943375619591,0.9269005062119471,-0.10951360705933777,-1.0467920003382813,Warwick + Zoe
13,Ryze,82,Mordekaiser,340,0.4441176470588235,30961,0.48670908562384935,15710,0.48440483768300446,0.6123473010161179,-0.7075779659264497,-4.143931459460337,Ryze + Mordekaiser
63,Brand,98,Shen,340,0.4970588235294118,14645,0.500375554796859,20028,0.5110345516277212,1.0154581128243607,0.022130730360882336,-0.8646229682878315,Brand + Shen
121,Khazix,133,Quinn,340,0.5147058823529411,29200,0.5002054794520548,12222,0.520782196039928,0.8345720607124364,-0.2608914711304196,0.4212044606949683,Khazix + Quinn
8,Vladimir,98,Shen,340,0.4470588235294118,25912,0.4983791293609139,20028,0.5110345516277212,0.5739188045041973,-0.8010814496675753,-5.764801696490579,Vladimir + Shen
28,Evelynn,89,Leona,340,0.4970588235294118,9258,0.5039965435299201,30479,0.5012959742773713,1.055531217195176,0.07796924682972486,-0.5587435374233896,Evelynn + Leona
19,Warwick,91,Talon,340,0.5147058823529411,13498,0.49925914950363015,36389,0.5061694468108494,0.6063863654093713,-0.72169077999549,1.1991584195701344,Warwick + Talon
17,Teemo,80,Pantheon,340,0.4647058823529412,12762,0.49686569503212663,26198,0.497442552866631,0.8908448923540678,-0.16675383318657677,-3.2448241596437666,Teemo + Pantheon
7,Leblanc,99,Lux,340,0.4441176470588235,23079,0.4986784522726288,24743,0.49052257204057714,0.5215784388563175,-0.9390438625844664,-5.0482865097779435,Leblanc + Lux
127,Lissandra,245,Ekko,340,0.47941176470588237,10472,0.5014323911382735,47481,0.5046018407362945,0.5990174607095059,-0.7393300382641638,-2.360535123140167,Lissandra + Ekko
85,Kennen,421,RekSai,340,0.5764705882352941,16272,0.522984267453294,18293,0.5201989832176243,1.0006059993288532,0.0008740074292998428,5.487896289983496,Kennen + RekSai
7,Leblanc,82,Mordekaiser,340,0.4970588235294118,23079,0.4986784522726288,15710,0.48440483768300446,0.8214777410962357,-0.28370661069818376,0.551717855159517,Leblanc + Mordekaiser
53,Blitzcrank,268,Azir,340,0.5029411764705882,22333,0.4964850221645099,12786,0.4660566244329736,1.0430549931024626,0.06081522323130172,2.1670353171846513,Blitzcrank + Azir
27,Singed,54,Malphite,340,0.47941176470588237,15618,0.5153668843641952,44701,0.49649895975481534,0.426625013601494,-1.2289595395677744,-2.652115735362287,Singed + Malphite
