source,hypothesis,specification,parameter_setting,term,estimate,estimate_percentage_points,std_error,ci_low,ci_high,ci_low_percentage_points,ci_high_percentage_points,z_value,p_value_two_sided,is_behavior_term,reference_category
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,session_depth_2,-0.01104926166752316,-1.104926166752316,0.0026755765025038066,-0.016293295250312263,-0.0058052280847340565,-1.6293295250312263,-0.5805228084734056,-4.129675102611811,3.632762361830104e-05,True,session depth 1
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,session_depth_3,-0.008614016040118584,-0.8614016040118584,0.0028042490754123573,-0.014110243231606551,-0.003117788848630618,-1.4110243231606552,-0.31177888486306177,-3.07177280208318,0.0021279162169395207,True,session depth 1
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,session_depth_4,-0.008127762723035867,-0.8127762723035867,0.002953698201206078,-0.013916904818600521,-0.0023386206274712126,-1.3916904818600522,-0.23386206274712126,-2.751724167254824,0.005928243063355352,True,session depth 1
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,session_depth_5,-0.0015837140816529875,-0.15837140816529874,0.0033160619735401135,-0.008083076120294424,0.004915647956988449,-0.8083076120294423,0.4915647956988449,-0.4775888069312133,0.6329428990559678,True,session depth 1
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,session_depth_6,-0.004867784071658362,-0.48677840716583626,0.003657788899174429,-0.012036918577090654,0.002301350433773929,-1.2036918577090654,0.23013504337739288,-1.3307996185228272,0.18325495351599483,True,session depth 1
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,session_depth_7,-0.005895597511504415,-0.5895597511504415,0.0041283956658307395,-0.01398710433046392,0.002195909307455091,-1.398710433046392,0.21959093074550912,-1.428060193043069,0.15327453386938936,True,session depth 1
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,session_depth_8+,-0.0024665451310244475,-0.24665451310244474,0.0033367217092701764,-0.009006399507626921,0.004073309245578027,-0.9006399507626921,0.40733092455780273,-0.7392121207386941,0.45977820192095764,True,session depth 1
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,prior_win_rate,-0.27008392207355675,-27.008392207355676,0.007734707655227567,-0.28524367050874905,-0.25492417363836445,-28.524367050874904,-25.492417363836445,-34.91843959881513,3.9035365665310026e-267,False,
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,log1p_prior_matches,-0.011392727734567964,-1.1392727734567965,0.001218200196729313,-0.013780356246117027,-0.009005099223018901,-1.3780356246117027,-0.9005099223018901,-9.352098091229792,8.592602949235836e-21,False,
EU,H1_session_depth,adjusted_sensitivity,60m_session_boundary,log1p_prev_kda,0.00672316586362726,0.672316586362726,0.001063358321893116,0.004639021850055803,0.008807309877198716,0.4639021850055803,0.8807309877198716,6.3225779355898455,2.5723520941323136e-10,False,
