seed_riot_id,status,distinct_puuids_seen,player_id
Mikelysha#kksrs,resolved_unique,1,9bf8fe3e50e2eebbdc2026c700cbdd70
Nevir#616,resolved_unique,1,1c790adb796220b414dc292cd4fdc426
Winter#Raizy,resolved_unique,1,e912d3013db879bc26cd45586318a359
thundercløuds#xxx,resolved_unique,1,c0545a18b674a1f72fbb9ab823a67580
EnasEnantiwnDio#Plz,resolved_unique,1,8d097cacb1253bb88226b0f2fffa164e
z7z7z7z7z7z7z7z7#z7z7z,resolved_unique,1,c871521d641abec251e44fd3032e231b
CrıstinaFerreira#certa,resolved_unique,1,e0220ab0567c523ad224586ae705150e
PoEs tk#EUW,resolved_unique,1,b3b806b5d6ebae8afde09ddc679fe2c1
raikooooo#EUW,resolved_unique,1,a215099b4c729c5e054f8ce97319d0d3
Rayito#EUW,resolved_unique,1,f19c8fd2de6fa56943257302ad2b3b76
Guggu#gaga,resolved_unique,1,6057474eaae1e123fd12a51f1e29750c
Po Gap#EUW,resolved_unique,1,6c5059f09edf78397d7701ec9a5c41b7
lovebomb#lie,resolved_unique,1,e2769f4e58f508bae8f366a72c0019cf
Calmsky#meow,resolved_unique,1,b6cb4107e4c62ee27d8ff05da65bc616
xhtao#3100,resolved_unique,1,364c6550ae2187b1d699b57ad25d5647
Drututt#MAKS,resolved_unique,1,07a446a8e35bfbeef6d05748f14657b6
IntAcc999#EUW,resolved_unique,1,501cef40292a4ea01f0213b63413eeb1
Nothing much#EUW,resolved_unique,1,a21ada102466e3707e23460f20d45eef
Twtv CruncyWM#drewL,resolved_unique,1,2345e9343257a5c043b5de2548effac1
秦始皇#Hao好,resolved_unique,1,a3c523cf6248e47171065a746d431c8b
Rychly#001,resolved_unique,1,fdde337996851cc31601ce3daebba7ec
qweasd1#cmna,resolved_unique,1,2e8c791f5d88cab9c1cd96ee80e539bc
NemonFly#twtv,resolved_unique,1,96566e74f6cd9f3d97152f1b0a6c42ab
fight fight#fight,resolved_unique,1,755ac3958302a5dee1dbbd72e426aa74
cat8#nid,resolved_unique,1,845d6424378a1d138a84c80c52521713
Red block#999,resolved_unique,1,c8d437f42171c88cd3e06118a4715d9f
Cekeliniomzumdan#62343,resolved_unique,1,03d45b2b4c5fed876954f5c8a41f2f1a
Only Spatula#999,resolved_unique,1,4f96c31f1206dada35546fd0ed0be1d4
alvarooo#000,resolved_unique,1,9a9fe53c2a3fea566963c3215faa38e6
BONJOUR L AMI#happy,resolved_unique,1,294f054319338bca3f8913dcf8df9cfe
Daksider#FOCUS,resolved_unique,1,110fd1f123df8dc54e75661bb9693d9c
